,BallPossession,ShotsonGoal,ShotsoffGoal,BlockedShots,FreeKicks,CornerKicks,Offsides,Throw-in,GoalkeeperSaves,Fouls
Leicester_5772,53,2,3,2,7,1,1,N,1,1
AstonVilla_5772,50,1,3,0,4,2,0,N,0,6
Arsenal_5772,56,2,4,1,6,4,0,N,0,5
Sunderland_5773,32,1,0,2,4,0,0,N,5,8
ManchesterUnited_5773,59,0,0,0,9,1,0,N,0,7
Bournemouth_5773,44,1,3,1,10,1,1,N,1,5
Liverpool_5773,60,1,4,4,5,2,2,N,2,3
Chelsea_5779,35,1,0,0,12,0,2,N,3,3
WestBrom_5779,42,1,1,1,4,4,1,N,2,1
Watford_5779,53,3,2,6,N,6,2,N,2,4
Swansea_5779,56,1,1,2,1,2,3,N,1,7
NewcastleUtd_5779,49,1,2,1,7,3,3,N,0,3
ManchesterCity_5779,71,3,4,3,4,6,4,N,1,1
CrystalPalace_5779,39,4,0,1,7,4,0,N,1,4
Everton_5780,75,5,2,2,4,3,0,N,3,5
Southampton_5780,69,2,2,5,2,4,0,N,0,2
Tottenham_5781,68,3,2,1,7,2,2,N,1,3
Bournemouth_5786,66,4,4,4,6,9,3,N,0,4
WestHam_5786,50,1,6,1,6,0,1,N,2,5
Sunderland_5786,33,1,1,0,9,1,1,N,2,4
Norwich_5786,28,1,2,0,4,2,2,N,0,3
ManchesterUnited_5786,77,1,3,3,5,2,1,N,0,5
Leicester_5786,41,2,2,0,4,0,4,N,2,6
StokeCity_5786,33,1,2,1,8,1,3,N,2,6
AstonVilla_5787,48,0,2,0,5,0,1,N,1,3
Liverpool_5787,66,3,5,5,5,7,0,N,0,1
Arsenal_5787,55,1,0,0,6,2,0,N,1,5
Watford_5800,40,0,2,0,8,1,1,N,1,4
WestBrom_5800,35,1,0,1,8,0,3,N,1,5
Swansea_5800,41,4,1,1,10,2,0,N,1,1
Southampton_5800,55,0,9,0,6,2,0,N,2,3
NewcastleUtd_5800,51,0,2,2,8,2,0,N,2,5
Everton_5800,66,5,0,1,4,1,1,N,0,1
Chelsea_5800,60,3,5,2,4,4,5,N,1,2
ManchesterCity_5800,63,1,1,1,9,5,1,N,1,0
Tottenham_5801,63,4,3,3,5,4,1,N,2,4
CrystalPalace_5802,61,2,2,2,3,4,1,N,0,9
Sunderland_5807,40,1,1,3,7,4,0,N,1,2
ManchesterCity_5807,41,5,1,4,6,5,0,N,3,4
CrystalPalace_5807,56,3,1,2,3,2,1,N,1,6
Bournemouth_5807,48,2,2,1,3,3,2,N,2,2
AstonVilla_5807,69,5,4,2,6,7,3,N,2,5
Leicester_5807,34,2,0,1,4,1,1,N,0,2
Tottenham_5808,59,3,2,2,5,3,0,N,0,7
WestHam_5808,59,3,4,1,9,2,0,N,0,6
Norwich_5808,33,2,1,0,4,0,2,N,1,5
Liverpool_5808,57,0,1,2,3,4,0,N,0,7
StokeCity_5814,42,2,2,0,5,1,2,N,2,5
WestBrom_5814,38,1,1,2,6,1,1,N,0,4
Watford_5814,56,2,1,2,6,2,3,N,0,3
Swansea_5814,62,0,1,0,8,1,1,N,2,2
Southampton_5814,61,2,6,2,5,5,2,N,1,3
ManchesterUnited_5814,61,0,4,6,7,3,0,N,1,5
Arsenal_5814,73,1,2,1,5,0,0,N,0,5
Chelsea_5814,60,4,4,0,9,3,2,N,3,5
NewcastleUtd_5815,41,0,2,0,6,1,0,N,0,3
Everton_5816,58,1,4,3,4,4,0,N,2,1
Norwich_5821,45,0,2,0,4,2,0,N,1,4
WestHam_5821,45,3,0,4,3,4,0,N,0,5
Sunderland_5821,42,0,5,0,5,3,1,N,3,2
ManchesterCity_5821,60,3,0,1,7,1,2,N,2,5
CrystalPalace_5821,46,3,1,0,5,6,0,N,1,3
Bournemouth_5821,41,3,3,0,8,3,1,N,3,5
AstonVilla_5822,41,1,4,1,5,1,1,N,0,6
Tottenham_5822,58,4,4,3,11,4,2,N,0,6
Liverpool_5822,66,5,6,2,4,1,1,N,0,4
Leicester_5823,37,4,1,0,8,0,0,N,0,5
WestBrom_5828,27,0,1,0,5,0,0,N,2,5
StokeCity_5828,54,1,5,2,5,2,0,N,0,2
Southampton_5828,48,1,0,3,4,2,3,N,1,5
ManchesterUnited_5828,70,0,4,1,7,6,2,N,0,1
Everton_5828,68,2,3,0,7,4,1,N,0,4
Chelsea_5828,73,4,3,2,5,2,0,N,0,5
NewcastleUtd_5828,50,3,0,0,7,2,0,N,2,5
Watford_5829,36,3,0,1,9,4,1,N,1,1
Swansea_5829,74,1,4,3,4,4,1,N,1,3
Arsenal_5830,40,2,0,0,9,1,3,N,1,3
StokeCity_5835,46,2,4,2,8,1,2,N,3,4
Tottenham_5835,61,5,3,0,12,7,1,N,2,2
Swansea_5835,59,2,2,0,8,0,0,N,0,4
ManchesterCity_5835,54,6,2,2,6,1,1,N,1,6
Liverpool_5835,67,3,8,3,5,5,1,N,1,5
Chelsea_5835,58,1,4,1,7,7,2,N,0,3
Bournemouth_5835,59,2,3,0,8,1,0,N,2,4
AstonVilla_5835,54,3,2,0,4,5,2,N,1,6
NewcastleUtd_5835,34,0,3,0,6,0,0,N,3,11
Southampton_5835,38,1,4,1,2,0,2,N,2,5
WestBrom_5837,54,1,4,7,6,10,0,N,1,5
Watford_5837,44,1,4,1,6,1,1,N,0,5
Norwich_5837,50,1,2,1,10,1,1,N,2,5
Everton_5837,46,1,3,3,7,3,1,N,0,6
CrystalPalace_5837,55,0,3,0,10,2,2,N,0,4
WestHam_5837,51,0,2,1,4,1,1,N,1,3
ManchesterUnited_5837,68,1,4,3,2,3,1,N,1,7
Arsenal_5837,62,3,2,1,4,7,0,N,1,4
Leicester_5838,37,1,4,0,4,1,0,N,4,6
Sunderland_5839,34,1,3,1,7,2,1,N,3,3
WestHam_5842,38,3,4,3,5,2,1,N,1,4
WestBrom_5842,45,1,3,1,8,2,0,N,2,2
Sunderland_5842,43,2,3,0,6,1,1,N,2,4
Norwich_5842,42,0,4,0,3,1,2,N,4,5
ManchesterUnited_5842,55,3,1,5,6,1,1,N,1,7
Leicester_5842,41,0,5,0,3,0,0,N,0,6
Arsenal_5842,50,0,3,2,3,4,0,N,4,3
Watford_5842,46,2,3,1,4,2,0,N,2,4
CrystalPalace_5843,41,2,2,1,9,4,0,N,1,4
Everton_5843,36,1,1,1,3,0,2,N,1,5
NewcastleUtd_5852,56,2,1,0,7,1,1,N,0,5
Bournemouth_5852,52,2,1,2,6,1,0,N,2,3
AstonVilla_5852,57,1,2,6,7,4,0,N,0,5
Swansea_5853,57,3,2,1,5,5,0,N,1,4
StokeCity_5853,54,1,5,2,6,2,0,N,1,4
Southampton_5853,48,4,3,1,6,3,1,N,0,4
ManchesterCity_5853,50,2,3,0,6,3,3,N,2,3
Chelsea_5853,61,1,4,2,3,3,1,N,2,4
Tottenham_5853,66,3,3,4,5,7,2,N,1,5
Liverpool_5853,54,4,2,1,7,2,3,N,1,3
Tottenham_5856,70,5,5,5,9,6,0,N,1,6
Southampton_5856,61,3,0,2,5,1,2,N,0,3
NewcastleUtd_5856,51,5,1,2,3,1,1,N,1,7
ManchesterCity_5856,54,2,5,6,5,4,0,N,3,4
Chelsea_5856,51,1,0,0,5,2,2,N,1,6
Bournemouth_5856,53,2,4,0,5,2,1,N,2,4
AstonVilla_5856,56,2,2,1,7,1,1,N,3,10
Liverpool_5857,50,1,5,1,5,0,1,N,0,4
StokeCity_5857,47,1,3,1,5,0,3,N,2,8
Swansea_5858,66,2,2,3,6,4,3,N,1,3
Norwich_5863,48,2,0,1,7,3,1,N,0,6
WestBrom_5863,37,0,0,1,9,1,1,N,2,4
Watford_5863,56,2,3,1,5,1,0,N,1,4
Sunderland_5863,48,3,0,1,7,2,2,N,4,2
ManchesterUnited_5863,57,1,4,0,4,0,0,N,0,5
Leicester_5863,47,3,3,1,5,6,0,N,0,3
CrystalPalace_5863,31,0,2,3,7,1,0,N,4,4
WestHam_5863,47,2,1,0,6,2,0,N,0,7
Everton_5864,51,1,4,3,8,2,1,N,0,3
Arsenal_5864,48,0,5,0,5,2,1,N,3,8
WestHam_5873,63,1,10,0,5,1,1,N,1,6
Sunderland_5873,41,1,2,1,10,3,1,N,0,3
Norwich_5873,37,1,3,0,4,3,3,N,3,3
Leicester_5873,42,4,3,1,4,3,2,N,1,4
Arsenal_5873,64,2,0,1,7,2,0,N,2,8
WestBrom_5873,45,2,4,0,8,3,0,N,2,4
ManchesterUnited_5873,47,4,3,5,3,2,2,N,0,8
CrystalPalace_5873,51,1,4,0,9,2,1,N,0,7
Watford_5874,45,3,0,7,8,3,0,N,0,5
Everton_5874,62,2,4,1,4,1,0,N,0,3
ManchesterCity_5877,73,1,5,3,8,7,1,N,2,3
Tottenham_5877,67,3,5,4,5,9,2,N,0,7
Swansea_5877,60,1,2,2,6,2,1,N,0,8
StokeCity_5877,69,1,3,0,6,3,1,N,0,8
NewcastleUtd_5877,78,4,0,4,5,7,1,N,0,7
Liverpool_5877,82,1,3,2,8,4,1,N,0,2
AstonVilla_5877,58,1,2,2,10,1,1,N,2,5
Southampton_5877,49,2,1,2,7,3,0,N,1,10
Bournemouth_5878,44,1,1,4,6,3,1,N,0,2
Chelsea_5878,40,1,3,2,2,3,1,N,3,6
Sunderland_5884,31,1,4,3,9,0,1,N,2,3
Swansea_5884,54,1,3,1,7,1,0,N,2,4
Norwich_5884,52,0,5,0,13,2,1,N,1,9
Everton_5884,74,1,6,9,3,8,1,N,0,7
CrystalPalace_5884,46,2,2,2,9,4,4,N,1,5
Bournemouth_5884,62,0,0,2,10,5,1,N,2,1
Chelsea_5884,46,5,2,2,11,4,1,N,2,8
Arsenal_5885,67,0,2,2,4,6,4,N,2,7
AstonVilla_5885,38,0,1,0,4,0,0,N,2,5
ManchesterCity_5885,35,1,1,3,12,4,1,N,1,7
WestHam_5898,62,3,2,0,5,4,0,N,0,3
Watford_5898,48,1,2,2,8,4,2,N,0,8
StokeCity_5898,52,0,3,1,7,6,1,N,0,4
Southampton_5898,36,1,2,2,6,6,1,N,1,2
Leicester_5898,62,0,3,5,10,1,1,N,1,3
WestBrom_5898,44,4,3,1,10,1,0,N,0,8
Tottenham_5899,59,5,5,1,10,2,1,N,1,3
ManchesterUnited_5899,45,3,1,0,10,0,1,N,1,10
Sunderland_5901,61,5,2,3,7,2,0,N,2,6
Norwich_5901,43,0,1,1,3,0,2,N,0,11
Leicester_5901,59,3,6,3,5,5,0,N,0,4
Bournemouth_5901,50,2,1,3,7,7,1,N,0,6
AstonVilla_5901,40,3,1,2,5,3,0,N,1,6
WestHam_5902,37,3,2,3,8,5,5,N,0,4
StokeCity_5902,64,1,1,0,5,0,1,N,2,4
Arsenal_5902,62,2,5,4,6,2,1,N,0,2
ManchesterUnited_5902,64,1,5,0,8,3,0,N,3,4
Liverpool_5902,54,3,0,1,6,1,3,N,0,7
Tottenham_5905,54,4,1,5,6,3,1,N,1,4
Swansea_5905,58,0,3,0,9,0,2,N,2,7
Southampton_5905,59,3,2,1,5,5,0,N,0,6
NewcastleUtd_5905,45,0,4,3,2,3,0,N,0,6
ManchesterCity_5905,78,4,7,2,5,7,1,N,1,5
Everton_5905,46,4,1,3,4,5,1,N,2,9
Chelsea_5905,52,3,4,4,7,3,2,N,1,5
Watford_5905,56,1,2,2,6,1,1,N,3,2
CrystalPalace_5906,37,3,5,0,12,3,1,N,0,6
WestBrom_5906,42,1,2,3,6,3,1,N,1,3
Norwich_5912,39,0,3,1,5,2,2,N,3,8
StokeCity_5912,62,0,5,1,6,0,0,N,2,6
Bournemouth_5912,42,1,5,0,7,2,1,N,0,7
AstonVilla_5913,42,1,1,1,5,3,1,N,5,4
Leicester_5914,58,1,2,2,4,3,0,N,1,2
Everton_5919,45,1,3,1,6,4,1,N,1,2
WestBrom_5919,53,0,5,3,6,2,2,N,0,2
Watford_5919,43,1,2,1,11,5,1,N,1,6
CrystalPalace_5919,50,2,2,2,5,1,0,N,2,7
Chelsea_5919,57,3,3,1,7,4,1,N,1,6
Swansea_5919,49,0,4,2,2,4,1,N,1,2
Southampton_5920,47,0,4,2,9,3,3,N,4,4
NewcastleUtd_5920,57,1,5,0,5,0,0,N,2,9
Tottenham_5920,68,4,3,1,6,4,2,N,0,5
ManchesterCity_5920,49,2,6,1,10,5,2,N,1,5
AstonVilla_5933,43,3,4,3,6,2,0,N,1,6
WestHam_5933,73,5,3,2,9,3,1,N,1,5
Sunderland_5933,48,3,2,2,6,0,2,N,0,5
StokeCity_5933,50,2,2,2,9,3,2,N,1,3
Norwich_5933,44,4,1,0,7,2,2,N,0,3
Bournemouth_5933,45,1,3,2,5,1,0,N,1,4
Arsenal_5933,70,6,2,3,8,6,0,N,1,1
Liverpool_5933,47,4,0,3,8,6,0,N,2,2
Leicester_5934,52,1,1,3,7,4,1,N,1,3
ManchesterUnited_5934,53,0,3,4,4,4,0,N,0,6
WestHam_5940,43,4,3,2,4,4,2,N,2,4
Watford_5940,41,3,3,2,7,4,2,N,2,8
Swansea_5940,45,4,1,0,9,1,1,N,1,8
Southampton_5940,55,4,5,2,3,6,1,N,0,5
CrystalPalace_5940,56,1,1,1,6,6,1,N,0,5
AstonVilla_5940,42,0,3,0,7,0,1,N,1,6
ManchesterCity_5940,63,1,2,3,3,7,0,N,0,3
Sunderland_5941,48,1,2,1,6,0,2,N,1,7
Tottenham_5941,40,0,3,1,5,1,2,N,0,6
Liverpool_5941,53,3,1,1,10,2,1,N,1,9
CrystalPalace_5944,48,1,5,2,6,5,0,N,3,3
Norwich_5947,58,3,0,4,6,6,1,N,0,4
WestBrom_5947,53,1,4,3,4,4,1,N,1,4
NewcastleUtd_5947,42,4,2,0,6,2,2,N,0,8
ManchesterUnited_5947,66,2,3,2,5,9,1,N,0,5
Everton_5947,54,0,0,2,11,2,0,N,1,5
Chelsea_5947,52,1,2,3,9,8,2,N,4,3
Leicester_5948,49,1,2,0,8,0,1,N,1,9
Bournemouth_5948,53,1,2,3,6,2,0,N,3,6
Arsenal_5948,78,2,2,3,5,6,1,N,1,5
StokeCity_5949,54,1,2,2,8,4,0,N,1,6
NewcastleUtd_5950,45,2,1,0,7,2,1,N,0,2
WestHam_5951,44,4,4,2,7,1,2,N,2,4
ManchesterUnited_5951,62,6,0,1,5,3,2,N,0,6
Liverpool_5951,62,6,5,7,6,5,0,N,0,5
Arsenal_5952,72,2,4,1,9,0,2,N,0,5
ManchesterCity_5954,61,2,2,1,3,4,0,N,1,4
Liverpool_5954,63,2,1,1,10,1,2,N,0,4
Bournemouth_5954,48,4,4,0,2,5,0,N,0,6
AstonVilla_5954,46,3,5,2,9,3,0,N,0,2
Sunderland_5955,25,0,3,3,5,2,0,N,4,4
Leicester_5955,38,4,0,1,5,2,1,N,0,7
Tottenham_5956,72,2,4,6,8,6,0,N,0,2
WestBrom_5961,38,1,2,2,2,3,1,N,1,8
Watford_5961,64,2,6,2,6,4,1,N,0,3
StokeCity_5961,58,1,2,2,8,2,1,N,3,4
NewcastleUtd_5961,48,2,2,0,7,1,0,N,2,4
Everton_5961,64,2,3,2,5,2,0,N,0,2
Arsenal_5961,69,0,3,4,3,3,2,N,3,5
Swansea_5962,48,7,2,2,6,3,1,N,2,5
ManchesterUnited_5962,72,3,2,6,2,4,1,N,0,9
Southampton_5962,46,3,5,1,2,5,1,N,2,5
Chelsea_5963,47,1,4,1,9,4,2,N,0,4
Norwich_5968,38,1,0,2,8,1,0,N,1,7
WestHam_5968,60,3,6,3,6,7,0,N,1,5
Sunderland_5968,31,2,1,2,4,0,4,N,2,3
CrystalPalace_5968,63,2,3,4,12,2,0,N,2,5
Bournemouth_5968,71,1,3,0,4,2,0,N,2,4
AstonVilla_5968,54,0,1,0,5,0,0,N,1,4
Leicester_5968,36,4,5,2,4,3,1,N,0,2
Tottenham_5969,69,5,4,2,6,4,0,N,0,6
ManchesterCity_5969,62,1,3,2,5,5,0,N,0,7
Liverpool_5969,70,1,4,4,7,6,0,N,0,4
WestHam_5971,38,3,6,1,6,4,1,N,0,3
Sunderland_5972,44,4,1,3,7,2,2,N,0,6
Norwich_5972,59,5,3,3,6,4,3,N,2,2
Liverpool_5972,52,4,6,4,5,3,1,N,2,7
WestBrom_5976,31,1,0,1,4,0,1,N,2,8
Watford_5976,51,3,5,3,6,2,1,N,1,1
Swansea_5976,55,1,1,1,9,3,2,N,4,1
StokeCity_5976,45,0,1,0,7,1,2,N,1,5
Southampton_5976,54,2,5,1,6,0,1,N,2,2
NewcastleUtd_5976,42,4,1,5,4,1,1,N,2,3
Everton_5976,46,6,2,2,5,3,1,N,1,4
Chelsea_5976,58,3,3,7,4,3,4,N,1,2
Arsenal_5976,58,2,2,2,3,3,0,N,1,5
ManchesterUnited_5978,65,1,1,0,6,3,2,N,0,5
Malaga_5708,51,2,6,3,4,4,0,N,1,9
Espanyol_5709,38,2,0,0,9,3,4,N,2,12
Dep._5709,64,2,4,1,6,2,1,N,1,5
Atl._5709,62,2,4,1,6,2,0,N,0,5
RayoVallecano_5709,52,3,1,1,4,0,0,N,3,10
AthBilbao_5710,29,1,1,3,7,2,2,N,2,9
Gijon_5710,41,0,3,0,2,0,1,N,2,9
Levante_5710,32,1,3,1,7,2,0,N,1,7
Betis_5710,60,0,5,1,10,2,1,N,1,3
GranadaCF_5711,64,2,3,0,12,2,1,N,1,3
Villarreal_5715,59,1,4,1,8,0,1,N,0,4
RealSociedad_5716,66,1,3,0,10,2,0,N,1,5
Barcelona_5716,68,5,2,1,12,7,0,N,1,2
CeltaVigo_5716,65,4,1,1,6,1,3,N,0,5
RealMadrid_5716,66,5,3,1,9,4,3,N,0,5
Eibar_5717,53,4,0,1,7,6,2,N,0,5
Valencia_5717,51,1,0,1,12,2,1,N,0,6
Sevilla_5717,61,5,1,0,7,2,0,N,2,11
LasPalmas_5717,60,0,4,2,5,0,1,N,2,7
Getafe_5717,50,0,3,1,8,0,0,N,2,9
Levante_5729,49,1,0,0,6,2,0,N,1,2
Espanyol_5730,57,2,2,3,6,3,0,N,1,10
Gijon_5730,41,2,0,1,8,2,0,N,0,9
Atl._5730,28,0,3,2,3,1,1,N,1,8
Betis_5730,53,2,5,1,7,2,1,N,1,9
GranadaCF_5731,47,0,1,1,14,2,0,N,0,9
AthBilbao_5731,57,3,2,0,10,6,5,N,2,7
CeltaVigo_5731,58,6,3,4,8,3,0,N,1,12
Malaga_5731,59,3,2,0,5,4,1,N,0,3
RayoVallecano_5732,65,2,2,1,8,4,2,N,2,5
Getafe_5736,41,1,3,1,12,4,0,N,0,9
RealMadrid_5737,68,6,4,0,7,6,2,N,2,3
Valencia_5737,56,2,2,1,7,1,1,N,1,8
Eibar_5737,39,1,0,0,1,0,0,N,3,7
RealSociedad_5737,54,1,3,0,8,3,2,N,1,9
Sevilla_5738,41,1,1,0,7,1,0,N,1,7
Dep._5738,62,3,3,3,7,5,1,N,0,2
Villarreal_5738,43,3,3,0,3,5,5,N,0,9
LasPalmas_5738,45,2,4,0,13,1,1,N,1,6
Barcelona_5738,73,3,6,4,11,3,2,N,0,6
Espanyol_5740,51,3,0,2,8,3,0,N,2,15
Atl._5740,58,1,2,2,5,3,4,N,2,6
GranadaCF_5740,49,0,1,0,11,0,2,N,0,10
RayoVallecano_5741,68,2,2,3,7,3,1,N,1,4
Levante_5741,59,0,3,3,12,2,0,N,2,6
CeltaVigo_5741,48,2,4,3,1,3,3,N,2,6
AthBilbao_5741,45,1,2,1,6,3,0,N,4,5
Malaga_5741,62,1,2,0,11,4,0,N,3,9
LasPalmas_5741,48,2,2,3,11,2,2,N,1,7
Betis_5742,58,0,3,0,9,2,2,N,1,6
Valencia_5743,45,2,2,0,9,6,1,N,2,11
Barcelona_5744,72,1,2,3,15,1,1,N,2,5
RealMadrid_5744,60,3,8,2,6,8,3,N,1,3
Villarreal_5744,52,2,2,0,8,0,1,N,2,4
Sevilla_5744,51,4,2,1,10,2,1,N,2,4
Eibar_5744,42,2,0,1,11,3,0,N,1,10
Gijon_5745,53,3,2,2,1,5,3,N,3,6
Dep._5745,44,2,4,0,8,2,3,N,2,5
Getafe_5745,61,3,1,2,6,2,1,N,3,7
RealSociedad_5745,46,1,2,4,9,2,2,N,0,5
CeltaVigo_5750,64,3,4,3,7,4,0,N,0,7
Sevilla_5751,46,3,4,0,12,6,1,N,1,8
GranadaCF_5751,55,2,4,0,9,0,1,N,0,7
Espanyol_5751,50,2,0,1,6,4,0,N,0,9
LasPalmas_5751,59,1,4,0,9,0,0,N,0,1
Malaga_5751,42,5,2,1,11,1,0,N,2,5
RayoVallecano_5752,65,3,7,1,8,3,1,N,1,6
AthBilbao_5752,63,4,3,3,6,5,1,N,2,9
Levante_5752,44,3,2,2,9,3,0,N,0,7
Atl._5752,43,1,5,0,2,2,1,N,0,8
RealMadrid_5765,49,2,5,1,5,3,3,7,3,7
Eibar_5765,46,2,3,0,7,1,0,N,2,4
Barcelona_5765,54,5,3,0,8,6,2,N,2,1
Valencia_5765,58,2,0,0,11,5,2,N,1,5
Betis_5765,59,2,6,0,15,1,4,N,0,9
Villarreal_5766,52,1,6,1,10,4,0,N,1,7
RealSociedad_5766,49,0,3,1,6,0,0,N,0,9
Getafe_5766,47,3,1,1,10,2,0,N,1,8
Dep._5766,46,2,2,1,11,2,1,N,1,5
Gijon_5767,54,3,2,0,7,4,1,N,1,4
RayoVallecano_5771,65,3,2,2,7,5,2,N,1,9
CeltaVigo_5772,52,5,4,2,8,3,2,N,0,6
GranadaCF_5772,39,5,4,1,7,2,0,N,0,7
Sevilla_5772,53,8,4,0,9,3,4,N,0,7
Malaga_5772,53,2,2,2,7,3,0,N,1,6
Levante_5773,52,1,2,2,8,4,2,N,2,10
LasPalmas_5773,63,1,1,1,6,2,0,N,0,8
Barcelona_5773,72,2,6,0,5,4,2,N,3,4
Atl._5773,49,5,3,1,3,6,0,N,0,13
AthBilbao_5774,56,4,5,1,7,5,1,N,0,2
Dep._5778,31,0,0,0,5,0,0,N,2,2
RealMadrid_5779,56,6,2,0,N,2,3,N,3,5
Villarreal_5779,51,3,3,1,9,5,1,N,0,7
Valencia_5779,57,1,2,0,11,2,3,N,1,13
Getafe_5779,28,0,2,1,2,0,1,N,2,5
RealSociedad_5779,46,3,3,4,11,3,0,N,3,2
Eibar_5780,35,1,4,1,8,1,3,N,1,9
Espanyol_5780,57,0,2,0,13,0,3,N,2,4
Gijon_5780,39,1,1,0,4,5,3,N,2,5
Betis_5780,47,1,0,4,8,2,2,N,2,7
LasPalmas_5785,51,2,1,0,11,0,1,N,2,9
CeltaVigo_5786,62,3,2,2,15,8,2,N,0,8
Levante_5786,62,1,3,1,4,5,4,N,1,5
RayoVallecano_5786,47,2,1,1,11,3,3,N,1,8
Eibar_5786,42,2,0,2,6,2,1,N,1,6
Malaga_5786,55,3,4,1,4,4,0,N,1,6
AthBilbao_5787,49,1,4,0,11,2,0,N,0,8
Barcelona_5787,65,3,3,3,12,4,2,N,1,6
Atl._5787,71,0,2,1,11,3,1,N,1,5
Sevilla_5787,37,1,2,2,7,3,0,N,3,8
RealSociedad_5800,61,2,1,3,10,2,2,N,2,2
RealMadrid_5800,37,1,0,0,6,1,1,N,2,5
Espanyol_5800,41,3,2,0,8,1,1,N,4,13
Valencia_5800,40,2,1,1,2,0,2,N,2,14
Dep._5800,44,1,1,0,8,1,1,N,2,7
Gijon_5801,56,0,3,1,5,2,0,N,2,6
Villarreal_5801,59,3,2,1,7,10,1,N,4,4
GranadaCF_5801,35,0,1,2,9,2,2,N,3,13
Betis_5801,43,1,2,0,4,1,0,N,2,5
Getafe_5802,40,3,4,2,10,2,1,N,1,8
Levante_5806,54,0,4,1,10,0,2,N,2,5
Barcelona_5807,59,3,1,0,7,4,3,N,0,5
Atl._5807,51,3,2,0,11,0,2,N,0,9
Malaga_5807,55,3,1,2,9,5,3,N,1,10
LasPalmas_5807,62,2,2,0,11,4,2,N,0,7
CeltaVigo_5807,67,3,1,0,5,2,0,N,1,5
Getafe_5808,42,4,1,3,10,3,3,N,0,9
Eibar_5808,33,2,1,0,6,2,3,N,4,10
RayoVallecano_5808,63,1,2,1,10,1,2,N,1,10
Sevilla_5808,61,1,3,2,8,8,0,N,0,11
RealMadrid_5814,63,7,4,1,7,2,0,N,1,4
GranadaCF_5814,42,1,4,2,7,2,0,N,1,5
Valencia_5814,32,0,2,2,8,0,0,N,1,8
Dep._5814,44,2,1,0,4,1,1,N,0,4
Betis_5814,54,2,3,3,11,2,2,N,0,7
RealSociedad_5815,65,2,1,0,8,2,0,N,0,3
Villarreal_5815,47,3,5,2,10,4,2,N,1,12
Gijon_5815,32,5,4,5,4,4,4,N,4,3
AthBilbao_5815,50,1,4,2,11,0,1,N,2,3
Espanyol_5816,60,0,3,0,10,1,2,N,2,6
Getafe_5820,36,3,0,0,7,4,1,N,3,7
Barcelona_5821,71,4,6,0,8,3,2,N,1,3
Levante_5821,47,1,0,0,14,0,0,N,1,13
CeltaVigo_5821,60,2,4,2,13,4,5,N,1,7
Sevilla_5821,72,1,3,1,6,2,0,N,1,8
LasPalmas_5821,66,3,3,2,7,1,3,N,2,3
RayoVallecano_5822,54,2,2,3,13,4,2,N,0,5
Eibar_5822,55,2,1,4,7,5,2,N,0,7
Atl._5822,57,2,1,2,5,3,2,N,3,4
Villarreal_5822,38,1,3,0,6,2,0,N,0,6
Valencia_5828,59,3,2,0,10,3,1,N,0,8
Espanyol_5828,50,0,1,2,10,2,2,N,2,15
Betis_5828,49,0,4,1,12,4,0,N,1,10
Dep._5828,51,2,4,0,10,6,0,N,1,6
RealMadrid_5829,53,6,6,1,9,4,2,N,1,4
RealSociedad_5829,66,1,4,0,10,0,1,N,1,5
GranadaCF_5829,46,1,2,1,7,4,1,N,1,9
AthBilbao_5829,58,1,6,1,8,2,0,N,1,11
Malaga_5829,59,2,5,0,6,1,0,N,1,6
RealMadrid_5839,58,7,4,1,3,7,1,N,1,4
Levante_5839,38,0,2,2,9,3,1,N,1,8
Sevilla_5839,42,6,3,0,12,3,1,N,0,7
RayoVallecano_5839,62,1,3,1,11,3,0,N,3,5
Eibar_5839,63,1,7,2,13,4,1,N,0,4
Getafe_5839,49,4,2,2,5,6,1,N,1,3
CeltaVigo_5839,62,2,0,1,5,2,0,N,2,4
Barcelona_5839,69,2,3,1,9,0,2,N,1,7
LasPalmas_5839,63,1,0,0,11,3,0,N,2,5
Villarreal_5840,65,1,3,1,11,3,2,N,0,8
Espanyol_5842,25,1,0,0,7,4,0,N,0,13
Atl._5842,56,1,6,2,9,9,2,N,0,8
Malaga_5842,41,2,0,0,7,2,0,N,0,14
RayoVallecano_5843,44,2,2,1,6,2,5,N,1,9
GranadaCF_5843,44,3,3,1,11,1,0,N,1,7
Betis_5843,62,1,1,0,9,4,1,N,0,7
Dep._5843,57,1,1,0,5,2,1,N,0,4
AthBilbao_5843,40,4,3,2,4,4,4,N,2,10
Valencia_5843,41,1,2,4,8,3,0,N,0,7
Gijon_5844,44,4,5,0,6,3,2,N,0,7
Barcelona_5849,68,5,6,0,10,6,1,N,0,6
Sevilla_5849,51,1,0,0,10,1,4,N,2,9
Getafe_5849,53,2,1,0,4,6,2,N,1,8
RealMadrid_5849,56,4,5,2,1,3,1,N,3,5
Levante_5849,44,0,2,0,12,0,2,N,2,12
Villarreal_5850,51,2,3,0,8,1,1,N,1,4
RealSociedad_5850,48,1,4,2,12,1,0,N,2,8
LasPalmas_5850,58,0,1,0,5,1,0,N,2,13
Eibar_5850,56,2,5,4,7,6,1,N,1,3
CeltaVigo_5850,55,1,1,1,11,2,0,N,0,7
Sevilla_5856,58,2,2,0,10,4,2,N,1,10
CeltaVigo_5856,66,2,1,3,8,4,1,N,2,9
Villarreal_5856,46,2,3,1,5,2,0,N,2,9
